SET
line_id,line_start_date,line_end_date,radius_username,jbill_so_value,oss_so_value
4568,2009-09-14,,3125468280@uscc.net,SO-1534I,SO-344
4569,2009-09-14,,3125468018@uscc.net,SO-347A,SO-347
4574,2009-09-15,,3125468050@uscc.net,SO-351A,SO-351
4575,2009-09-15,,3125468168@uscc.net,SO-351A,SO-351
4582,2009-09-17,,3125468196@uscc.net,SO-1802,SO-352
4583,2009-09-17,,3125468129@uscc.net,SO-871D,SO-871
4589,2009-09-17,,3125468024@uscc.net,SO-871D,SO-871
4590,2009-09-17,,3125468011@uscc.net,SO-1156B,SO-1156
4699,2009-09-20,,3125468012@uscc.net,SO-357B,SO-357
4700,2009-09-20,,3125468020@uscc.net,SO-357B,SO-357
4701,2009-09-20,,3125468167@uscc.net,SO-357B,SO-357
4702,2009-09-20,,3125468100@uscc.net,SO-357B,SO-357
4703,2009-09-20,,3125468075@uscc.net,SO-357B,SO-357
4705,2009-09-20,,3125468203@uscc.net,SO-357B,SO-357
4706,2009-09-20,,3125468154@uscc.net,SO-357B,SO-357
4707,2009-09-20,,3125468157@uscc.net,SO-357B,SO-357
4708,2009-09-20,,3125468356@uscc.net,SO-357B,SO-357
4709,2009-09-20,,3125468008@uscc.net,SO-357B,SO-357
4710,2009-09-20,,3125468163@uscc.net,SO-357B,SO-357
4711,2009-09-20,,3125468170@uscc.net,SO-357B,SO-357
4712,2009-09-20,,3125468151@uscc.net,SO-357B,SO-357
4713,2009-09-20,,3125468145@uscc.net,SO-357B,SO-357
4714,2009-09-20,,3125467951@uscc.net,SO-357B,SO-357
4715,2009-09-20,,3125468065@uscc.net,SO-357B,SO-357
4716,2009-09-20,,3125468354@uscc.net,SO-357B,SO-357
4717,2009-09-20,,3125468264@uscc.net,SO-357B,SO-357
4718,2009-09-20,,3125468022@uscc.net,SO-357B,SO-357
4719,2009-09-20,,3125467531@uscc.net,SO-357B,SO-357
4720,2009-09-20,,3125468143@uscc.net,SO-357B,SO-357
4721,2009-09-20,,3125467920@uscc.net,SO-357B,SO-357
4722,2009-09-20,,3125468023@uscc.net,SO-357B,SO-357
4723,2009-09-20,,3125468079@uscc.net,SO-357B,SO-357
4734,2009-09-21,,3125468084@uscc.net,SO-2247,JC & Associates
4735,2009-09-21,,3125468021@uscc.net,SO-2597C,JC & Associates
4740,2009-09-22,,3122177971@uscc.net,SO-363B,so-363
4754,2009-09-23,,3125468026@uscc.net,SO-367A,SO-367
4760,2009-09-24,,3125468355@uscc.net,SO-371B,SO-371
4761,2009-09-24,,3125468074@uscc.net,SO-371B,SO-371
4767,2009-09-27,,3125467579@uscc.net,SO-1949K,SO-376
4768,2009-09-27,,3122175475@uscc.net,SO-1803O,SO-376
4773,2009-09-27,,3125467553@uscc.net,SO-1803O,SO-376
4777,2009-09-27,,3125467628@uscc.net,SO-1949K,SO-376
4780,2009-09-27,,3125467588@uscc.net,SO-1157F,SO-376
4782,2009-09-27,,3125465096@uscc.net,SO-1673D,SO-376
4785,2009-09-27,,3125467629@uscc.net,SO-1803O,SO-376
4787,2009-09-27,,3126711299@uscc.net,SO-1244E,SO-376
4793,2009-09-27,,9172618386@tsp18.sprintpcs.com,SO-1949K,SO-376
4794,2009-09-27,,3122173850@uscc.net,SO-1949K,SO-376
4799,2009-09-27,,3122173497@uscc.net,SO-1949K,SO-376
4800,2009-09-27,,3125467608@uscc.net,SO-1949K,SO-376
4801,2009-09-27,,6465443319@tsp17.sprintpcs.com,SO-1949K,SO-376
4802,2009-09-27,,3122175739@uscc.net,SO-1949K,SO-376
4804,2009-09-27,,3125467557@uscc.net,SO-1949K,SO-376
4805,2009-09-27,,3125467550@uscc.net,SO-1803O,SO-376
4806,2009-09-27,,3125467597@uscc.net,SO-1803O,SO-376
4808,2009-09-27,,3125467568@uscc.net,SO-1949K,SO-376
4809,2009-09-27,,3125468360@uscc.net,SO-1949K,SO-376
4812,2009-09-27,,3122173069@uscc.net,SO-1949K,SO-376
4813,2009-09-27,,3125467716@uscc.net,SO-1949K,SO-376
4817,2009-09-27,,3125467578@uscc.net,SO-373A,SO-373
4818,2009-09-28,,3122175743@uscc.net,SO-1801A,SO-375
4820,2009-09-28,,3125467742@uscc.net,SO-1801A,SO-375
4835,2009-09-28,,3125467567@uscc.net,SO-380A,SO-380
4836,2009-09-28,,3125467990@uscc.net,SO-380A,SO-380
4843,2009-09-29,,3122177446@uscc.net,SO-386K,SO-386
4853,2009-09-29,,3125467728@uscc.net,SO-386K,SO-386
4854,2009-09-29,,3122173668@uscc.net,SO-386K,SO-386

4855,2009-09-29,,3128540430@uscc.net,SO-386K,SO-386

4858,2009-09-29,,3122174826@uscc.net,SO-386K,SO-386

4862,2009-09-29,,3128540538@uscc.net,SO-386K,SO-386

4867,2009-09-29,,3122173973@uscc.net,SO-386K,SO-386
4872,2009-09-29,,3128541350@uscc.net,SO-386K,SO-386
4874,2009-09-29,,3122173946@uscc.net,SO-386K,SO-386
4875,2009-09-29,,3125467736@uscc.net,SO-386K,SO-386
4876,2009-09-29,,3122173539@uscc.net,SO-386K,SO-386
4878,2009-09-29,,3125467721@uscc.net,SO-386K,SO-386
4880,2009-09-29,,3125467658@uscc.net,SO-386K,SO-386
4882,2009-09-29,,3122175219@uscc.net,SO-386K,SO-386
4885,2009-09-29,,3122175173@uscc.net,SO-386K,SO-386
4890,2009-09-29,,3125467740@uscc.net,SO-386K,SO-386
4895,2009-09-29,,3125468350@uscc.net,SO-386K,SO-386
4897,2009-09-29,,3125468153@uscc.net,SO-386K,SO-386
4906,2009-09-29,,3125467476@uscc.net,SO-386K,SO-386
4909,2009-09-29,,3128542136@uscc.net,SO-386K,SO-386
4910,2009-09-29,,3122170804@uscc.net,SO-386K,SO-386
4911,2009-09-29,,3122171859@uscc.net,SO-386K,SO-386
4912,2009-09-29,,3122170406@uscc.net,SO-386K,SO-386
4913,2009-09-29,,3122173647@uscc.net,SO-386K,SO-386
4914,2009-09-29,,3125468003@uscc.net,SO-386K,SO-386
4915,2009-09-29,,3125468166@uscc.net,SO-386K,SO-386
4917,2009-09-29,,3122173434@uscc.net,SO-386K,SO-386
4918,2009-09-29,,3125467998@uscc.net,SO-386K,SO-386
4924,2009-09-29,,3125467942@uscc.net,SO-386K,SO-386
4928,2009-09-29,,3125467724@uscc.net,SO-386K,SO-386
4933,2009-09-29,,3125467891@uscc.net,SO-386K,SO-386
4938,2009-09-29,,3125467727@uscc.net,SO-386K,SO-386
4939,2009-09-29,,3124371338@uscc.net,SO-386K,SO-386
4941,2009-09-29,,3125467556@uscc.net,SO-386K,SO-386
4943,2009-09-29,,3122171740@uscc.net,SO-8614C,SO-8614
4944,2009-09-29,,3122173403@uscc.net,SO-8614C,SO-8614
4945,2009-09-29,,3122173835@uscc.net,SO-8614C,SO-8614
4946,2009-09-29,,3122178614@uscc.net,SO-388C,SO-388
4950,2009-09-29,,3123887145@uscc.net,SO-388C,SO-388
4954,2009-10-04,,3125467691@uscc.net,SO-392A,SO-392
4955,2009-10-04,,3125467722@uscc.net,SO-392A,SO-392
4956,2009-10-04,,3122175707@uscc.net,SO-392A,SO-392
4961,2009-10-04,,3125467564@uscc.net,SO-394C,SO-394
4966,2009-10-06,,3123887726@uscc.net,SO-405A,SO-405
4977,2009-10-13,,3125467730@uscc.net,SO-417A,SO-417
4978,2009-10-13,,3125467642@uscc.net,SO-418A,SO-418
4979,2009-10-13,,3125467648@uscc.net,SO-419A,SO-419
4980,2009-10-13,,3122175972@uscc.net,SO-420A,SO-420
5096,2009-10-11,,3123887978@uscc.net,SO-425L,SO-412
5102,2009-10-11,,3122176408@uscc.net,SO-425L,SO-412
5106,2009-10-11,,3123887942@uscc.net,SO-425L,SO-412
5146,2009-10-15,,3122173541@uscc.net,SO-429A,SO-429
5165,2009-10-11,,3125467100@uscc.net,SO-412N,SO-412
5168,2009-10-11,,3123887973@uscc.net,SO-412N,SO-412
5228,2009-10-18,,3125467554@uscc.net,SO-431C,SO-431
5248,2009-10-19,,3122172795@uscc.net,SO-434A,SO-434
5251,2009-10-20,,3125467533@uscc.net,SO-445A,SO-445
5256,2009-10-07,,3124377234@uscc.net,SO-1943A,SO-1943
5257,2009-10-21,,3125467577@uscc.net,SO-427A,SO-427
5258,2009-10-21,,3125467530@uscc.net,SO-448A,SO-448
5270,2009-10-25,,3122173163@uscc.net,SO-2055,SO-453
5273,2009-10-25,,3122173472@uscc.net,SO-3166,SO-457
5288,2009-10-25,,3122173791@uscc.net,SO-458A,SO-458
5352,2009-10-27,,3122171654@uscc.net,SO-469A,SO-469
5360,2009-10-28,,3125467725@uscc.net,SO-475A,SO-475
5361,2009-10-28,,3125467532@uscc.net,SO-471A,SO-471
5380,2009-10-28,,3125468951@uscc.net,SO-474M,SO-474
5384,2009-10-28,,3125469049@uscc.net,SO-474M,SO-474
5387,2009-10-28,,3125468809@uscc.net,SO-474M,SO-474
5404,2009-10-28,,3125469046@uscc.net,SO-474M,
5409,2009-10-28,,3125467146@uscc.net,SO-474M,
5416,2009-10-28,,3125467187@uscc.net,SO-474M,
5419,2009-10-28,,3128547530@uscc.net,SO-1949K,SO-479
5424,2009-10-28,,3123889583@uscc.net,SO-1949K,SO-479
5428,2009-10-28,,3125467684@uscc.net,SO-1673D,
5429,2009-10-28,,3122173975@uscc.net,SO-1949K,
5430,2009-10-28,,3122173077@uscc.net,SO-1949K,
5432,2009-10-28,,3123882874@uscc.net,SO-1949K,
5433,2009-10-28,,3125467678@uscc.net,SO-1949K,
5438,2009-10-28,,3125467706@uscc.net,SO-1949K,
5441,2009-10-28,,3122173787@uscc.net,SO-1949K,
5445,2009-10-28,,3125467622@uscc.net,SO-1949K,
5449,2009-10-28,,3122175449@uscc.net,SO-483A,SO-483
5479,2009-11-01,,3125467634@uscc.net,SO-485D,SO-485
5493,2009-11-01,,3125467664@uscc.net,SO-487B,SO-487
5495,2009-11-01,,3125467538@uscc.net,SO-487B,SO-487
5496,2009-11-01,,3122173302@uscc.net,SO-487B,SO-487
5497,2009-11-01,,3122173508@uscc.net,SO-487B,SO-487
5498,2009-11-01,,3125467639@uscc.net,SO-8614C,SO-8614
5499,2009-11-01,,3122175856@uscc.net,SO-8614C,SO-8614
5500,2009-11-01,,3125467576@uscc.net,SO-8614C,SO-8614
5501,2009-11-01,,3122172737@uscc.net,SO-487B,SO-487
5504,2009-11-03,,3125467644@uscc.net,SO-488A,SO-488
5505,2009-11-03,,3124370748@uscc.net,SO-488A,SO-488
5509,2009-11-04,,3123889422@uscc.net,SO-8614C,SO-8614
5510,2009-11-04,,3125467269@uscc.net,SO-8614C,SO-8614
5511,2009-11-04,,3123889345@uscc.net,SO-8614C,SO-8614
5520,2009-11-04,,3123889212@uscc.net,SO-496A,SO-496
5521,2009-11-04,,3123889289@uscc.net,SO-496A,SO-496
5522,2009-11-04,,3123889378@uscc.net,SO-496A,SO-496
5523,2009-11-04,,3123889437@uscc.net,SO-496A,SO-496
5525,2009-11-04,,3123888471@uscc.net,SO-502A,SO502
5531,2009-11-05,,3125467349@uscc.net,SO-504B,SO-504
5565,2009-11-10,,3125468789@uscc.net,SO-509P,SO-509
5610,2009-11-12,,3128541362@uscc.net,SO-1541A,SO-518
5615,2009-11-15,,9176759106@tsp17.sprintpcs.com,SO-520A,SO-520
5616,2009-11-15,,3125467655@uscc.net,SO-520A,SO-520
5617,2009-11-15,,3125467591@uscc.net,SO-520A,SO-520
5619,2009-11-15,,3125467331@uscc.net,SO-522A,SO-522
5620,2009-11-15,,3123889202@uscc.net,SO-522A,SO-522
5621,2009-11-15,,3123889386@uscc.net,SO-522A,SO-522
5622,2009-11-15,,3123889385@uscc.net,SO-522A,SO-522
5623,2009-11-15,,3123889370@uscc.net,SO-522A,SO-522
5624,2009-11-15,,3123889214@uscc.net,SO-522A,SO-522
5625,2009-11-15,,3123889118@uscc.net,SO-522A,SO-522
5627,2009-11-15,,3123889073@uscc.net,SO-522A,SO-522
5628,2009-11-15,,3128544122@uscc.net,SO-522A,SO-522
5638,2009-11-17,,3125466584@uscc.net,SO-527A,SO-527
5672,2009-11-19,,3123885629@uscc.net,SO-540A,SO-540
5673,2009-11-19,,3124377023@uscc.net,SO-540A,SO-540
5674,2009-11-19,,3123889178@uscc.net,SO-540A,SO-540
5675,2009-11-19,,3125467345@uscc.net,SO-540A,SO-540
5676,2009-11-19,,3125467348@uscc.net,SO-540A,SO-540
5683,2009-11-23,,3125468775@uscc.net,SO-545A,SO-545
5684,2009-11-23,,3125469063@uscc.net,SO-545A,SO-545
5685,2009-11-24,,3123889469@uscc.net,SO-546A,SO-546
5687,2009-11-24,,3125465695@uscc.net,SO-546A,SO-546
5688,2009-11-24,,3125465150@uscc.net,SO-546A,SO-546
5689,2009-11-24,,3123889481@uscc.net,SO-546A,SO-546
5690,2009-11-24,,3126712314@uscc.net,SO-546A,SO-546
5691,2009-11-24,,3123889557@uscc.net,SO-546A,SO-546
5692,2009-11-24,,3125465785@uscc.net,SO-546A,SO-546
5693,2009-11-24,,3125465796@uscc.net,SO-546A,SO-546
5694,2009-11-24,,3123889494@uscc.net,SO-546A,SO-546
5695,2009-11-29,,3122171804@uscc.net,SO-544P,SO-544
5696,2009-11-29,,3122179537@uscc.net,SO-544P,SO-544
5704,2009-11-29,,3123885163@uscc.net,SO-544P,SO-544
5705,2009-11-29,,3123889341@uscc.net,SO-544P,SO-544
5706,2009-11-29,,3123889351@uscc.net,SO-544P,SO-544
5714,2009-11-29,,3123885497@uscc.net,SO-544P,SO-544
5716,2009-11-29,,3123889419@uscc.net,SO-544P,SO-544
5718,2009-11-29,,3123889236@uscc.net,SO-544P,SO-544
5722,2009-11-29,,3123889252@uscc.net,SO-544P,SO-544
5724,2009-11-29,,3123885189@uscc.net,SO-544P,SO-544
5725,2009-11-29,,3122177847@uscc.net,SO-544P,SO-544
5730,2009-11-29,,3125467320@uscc.net,SO-544P,SO-544
5737,2009-11-29,,3125465105@uscc.net,SO-544P,SO-544
5738,2009-11-29,,3122176662@uscc.net,SO-544P,SO-544
5739,2009-11-29,,3123889207@uscc.net,SO-544P,SO-544
5741,2009-11-29,,3125467376@uscc.net,SO-544P,SO-544
5748,2009-11-29,,3126712072@uscc.net,SO-544P,SO-544
5749,2009-11-29,,3125464538@uscc.net,SO-544P,SO-544
5752,2009-11-29,,3123889669@uscc.net,SO-544P,SO-544
5755,2009-11-29,,3125465879@uscc.net,SO-544P,SO-544
5766,2009-11-29,,3123889578@uscc.net,SO-544P,SO-544
5772,2009-11-29,,3125467325@uscc.net,SO-544P,SO-544
5773,2009-11-29,,3123889629@uscc.net,SO-544P,SO-544
5776,2009-11-29,,3125467360@uscc.net,SO-544P,SO-544
5784,2009-11-29,,3123889157@uscc.net,SO-544P,SO-544
5785,2009-11-29,,3125467350@uscc.net,SO-544P,SO-544
5786,2009-11-29,,3123889174@uscc.net,SO-544P,SO-544
5794,2009-11-29,,3125465146@uscc.net,SO-544P,SO-544
5798,2009-11-29,,3123889721@uscc.net,SO-548D,SO-548
5800,2009-11-29,,3126711332@uscc.net,SO-548D,SO-548
5802,2009-11-29,,3123889707@uscc.net,SO-548D,SO-548
5806,2009-11-29,,3125465239@uscc.net,SO-548D,SO-548
5808,2009-11-29,,3123889574@uscc.net,SO-548D,SO-548
5810,2009-11-29,,3125465088@uscc.net,SO-548D,SO-548
5822,2009-11-29,,6465443438@tsp17.sprintpcs.com,SO-557A,SO-557
5823,2009-11-29,,3123887479@uscc.net,SO-557A,SO-557
5824,2009-11-29,,3123887806@uscc.net,SO-557A,SO-557
5825,2009-11-29,,3123887211@uscc.net,SO-557A,SO-557
5826,2009-11-29,,6465443444@tsp18.sprintpcs.com,SO-557A,SO-557
5830,2009-11-29,,3125468782@uscc.net,SO-559C,SO-559
5831,2009-11-29,,3125468997@uscc.net,SO-559C,SO-559
5838,2009-11-29,,3123887083@uscc.net,SO-553F,SO-553
5839,2009-11-29,,3123887613@uscc.net,SO-553F,SO-553
5840,2009-11-29,,3123887579@uscc.net,SO-553F,SO-553
5841,2009-11-29,,3124377275@uscc.net,SO-553F,SO-553
5843,2009-11-29,,3123887398@uscc.net,SO-553F,SO-553
5844,2009-11-29,,3123887163@uscc.net,SO-553F,SO-553
5845,2009-11-29,,3123887562@uscc.net,SO-553F,SO-553
5847,2009-11-29,,3123887341@uscc.net,SO-553F,SO-553
5848,2009-11-29,,3123887567@uscc.net,SO-553F,SO-553
5849,2009-11-29,,3123887290@uscc.net,SO-553F,SO-553
5851,2009-11-29,,3123889297@uscc.net,SO-553F,SO-553
5852,2009-11-29,,3123888762@uscc.net,SO-553F,SO-553
5853,2009-11-29,,3123887142@uscc.net,SO-553F,SO-553
5854,2009-11-29,,3123887804@uscc.net,SO-553F,SO-553
5856,2009-11-29,,3123887750@uscc.net,SO-553F,SO-553
5860,2009-11-29,,3123887302@uscc.net,SO-553F,SO-553
5861,2009-11-29,,3123888775@uscc.net,SO-553F,SO-553
5864,2009-11-29,,3123887504@uscc.net,SO-553F,SO-553
5865,2009-11-29,,3123887454@uscc.net,SO-553F,SO-553
5866,2009-11-29,,3123887758@uscc.net,SO-553F,SO-553
5867,2009-11-29,,3123887395@uscc.net,SO-553F,SO-553
5868,2009-11-29,,3123880741@uscc.net,SO-553F,SO-553
5870,2009-11-29,,3123887863@uscc.net,SO-553F,SO-553
5871,2009-11-29,,3123887412@uscc.net,SO-553F,SO-553
5872,2009-11-29,,3123887278@uscc.net,SO-553F,SO-553
5873,2009-11-29,,3123887197@uscc.net,SO-553F,SO-553
5874,2009-11-29,,3123889367@uscc.net,SO-553F,SO-553
5875,2009-11-29,,3123886672@uscc.net,SO-553F,SO-553
5876,2009-11-29,,3123889159@uscc.net,SO-553F,SO-553
5878,2009-11-29,,3123889429@uscc.net,SO-553F,SO-553
5879,2009-11-29,,3128548445@uscc.net,SO-553F,SO-553
5881,2009-11-29,,3123888745@uscc.net,SO-553F,SO-553
5882,2009-11-29,,3128541337@uscc.net,SO-553F,SO-553
5884,2009-11-29,,3123889196@uscc.net,SO-553F,SO-553
5886,2009-11-29,,3123888627@uscc.net,SO-553F,SO-553
5887,2009-11-29,,3123888879@uscc.net,SO-553F,SO-553
5888,2009-11-29,,3123887543@uscc.net,SO-554E,SO-554
5889,2009-11-29,,3123887449@uscc.net,SO-554E,SO-554
5890,2009-11-29,,3123887513@uscc.net,SO-554E,SO-554
5892,2009-11-29,,3123887335@uscc.net,SO-554E,SO-554
5893,2009-11-29,,3123887723@uscc.net,SO-554E,SO-554
5894,2009-11-29,,3123887867@uscc.net,SO-554E,SO-554
5895,2009-11-29,,3123887831@uscc.net,SO-554E,SO-554
5896,2009-11-29,,3123887317@uscc.net,SO-554E,SO-554
5897,2009-11-29,,3123887396@uscc.net,SO-554E,SO-554
5899,2009-11-29,,3123887671@uscc.net,SO-554E,SO-554
5900,2009-11-29,,3123887873@uscc.net,SO-554E,SO-554
5902,2009-11-29,,3125469761@uscc.net,SO-554E,SO-554
5906,2009-11-29,,3125468179@uscc.net,SO-554E,SO-554
5908,2009-11-29,,3123887348@uscc.net,SO-554E,SO-554
5910,2009-11-29,,3123889359@uscc.net,SO-554E,SO-554
5911,2009-11-29,,3123887902@uscc.net,SO-554E,SO-554
5916,2009-11-29,,3122172837@uscc.net,SO-554E,SO-554
5917,2009-11-29,,3123888678@uscc.net,SO-554E,SO-554
5921,2009-11-29,,3123888641@uscc.net,SO-554E,SO-554
5923,2009-11-29,,3123888689@uscc.net,SO-554E,SO-554
5924,2009-11-29,,3123889360@uscc.net,SO-554E,SO-554
5925,2009-11-29,,3123888797@uscc.net,SO-554E,SO-554
5927,2009-11-29,,3123887402@uscc.net,SO-554E,SO-554
5928,2009-11-29,,3123887254@uscc.net,SO-554E,SO-554
5929,2009-11-29,,3123887457@uscc.net,SO-554E,SO-554
5930,2009-11-29,,3123887217@uscc.net,SO-554E,SO-554
5933,2009-11-29,,3123885076@uscc.net,SO-554E,SO-554
5936,2009-11-29,,3123887231@uscc.net,SO-554E,SO-554
5937,2009-11-29,,3123887216@uscc.net,SO-554E,SO-554
5938,2009-11-29,,3123888704@uscc.net,SO-555A,SO-555
5939,2009-11-29,,3123889037@uscc.net,SO-555A,SO-555
5940,2009-11-29,,3123888714@uscc.net,SO-555A,SO-555
5941,2009-11-29,,3123888540@uscc.net,SO-555A,SO-555
5942,2009-11-29,,3123888992@uscc.net,SO-555A,SO-555
5943,2009-11-29,,3123888629@uscc.net,SO-555A,SO-555
5944,2009-11-29,,3123888602@uscc.net,SO-555A,SO-555
5945,2009-11-29,,3123888694@uscc.net,SO-555A,SO-555
5946,2009-11-29,,3123888974@uscc.net,SO-555A,SO-555
5947,2009-11-29,,3123888695@uscc.net,SO-555A,SO-555
5948,2009-11-29,,3123888971@uscc.net,SO-555A,SO-555
5950,2009-11-29,,3123888731@uscc.net,SO-555A,SO-555
5951,2009-11-29,,3123888741@uscc.net,SO-555A,SO-555
5952,2009-11-29,,3123889254@uscc.net,SO-555A,SO-555
5953,2009-11-29,,3123889161@uscc.net,SO-555A,SO-555
5954,2009-11-29,,3125467366@uscc.net,SO-555A,SO-555
5955,2009-11-29,,3123888945@uscc.net,SO-555A,SO-555
5956,2009-11-29,,3123888635@uscc.net,SO-555A,SO-555
5957,2009-11-29,,3125467364@uscc.net,SO-555A,SO-555
5958,2009-11-29,,3123888976@uscc.net,SO-555A,SO-555
5959,2009-11-29,,3123889085@uscc.net,SO-555A,SO-555
5960,2009-11-29,,3123888644@uscc.net,SO-555A,SO-555
5961,2009-11-29,,3123889321@uscc.net,SO-555A,SO-555
5962,2009-11-29,,3123887034@uscc.net,SO-555A,SO-555
5963,2009-11-29,,3123888542@uscc.net,SO-555A,SO-555
5964,2009-11-29,,3126712345@uscc.net,SO-555A,SO-555
5966,2009-11-29,,3123888609@uscc.net,SO-555A,SO-555
5967,2009-11-29,,3123889239@uscc.net,SO-555A,SO-555
5971,2009-11-29,,3125468844@uscc.net,SO-561B,SO-561
5995,2009-12-01,,3125468812@uscc.net,SO-560L,so-560
5996,2009-12-01,,3125468882@uscc.net,SO-560L,so-560
5997,2009-12-01,,3125468889@uscc.net,SO-560L,so-560
5998,2009-12-01,,3122178296@uscc.net,SO-560L,so-560
6003,2009-12-01,,3125468906@uscc.net,SO-560L,SO-560
6012,2009-12-02,,3123888639@uscc.net,SO-556F,SO-556
6013,2009-12-02,,3123888590@uscc.net,SO-556F,SO-556
6014,2009-12-02,,3123889391@uscc.net,SO-556F,SO-556
6016,2009-12-02,,3123888618@uscc.net,SO-556F,SO-556
6017,2009-12-02,,3123889025@uscc.net,SO-556F,SO-556
6020,2009-12-02,,3123887248@uscc.net,SO-556F,SO-556
6022,2009-12-02,,3123887016@uscc.net,SO-556F,SO-556
6023,2009-12-02,,3123889223@uscc.net,SO-556F,SO-556
6026,2009-12-02,,3123889169@uscc.net,SO-556F,SO-556
6028,2009-12-02,,3125467592@uscc.net,SO-556F,SO-556
6029,2009-12-02,,3123887816@uscc.net,SO-556F,SO-556
6030,2009-12-02,,3123889295@uscc.net,SO-556F,SO-556
6031,2009-12-02,,3123887885@uscc.net,SO-556F,SO-556
6032,2009-12-02,,3123888939@uscc.net,SO-556F,SO-556
6035,2009-12-02,,3123888796@uscc.net,SO-556F,SO-556
6039,2009-12-01,,3123889416@uscc.net,SO-567C,SO-567
6042,2009-12-02,,3125467618@uscc.net,SO-556F,
6044,2009-12-02,,3123889221@uscc.net,SO-556F,
6045,2009-12-02,,3123889397@uscc.net,SO-556F,
6047,2009-12-02,,3123889089@uscc.net,SO-556F,
6048,2009-12-02,,3123889373@uscc.net,SO-556F,
6049,2009-12-02,,3123887589@uscc.net,SO-556F,
6050,2009-12-02,,3123889061@uscc.net,SO-556F,
6052,2009-12-02,,3123887354@uscc.net,SO-556F,
6054,2009-12-02,,3123885159@uscc.net,SO-556F,SO-556
6056,2009-12-02,,3123888640@uscc.net,SO-556F,SO-556
6058,2009-12-02,,3123888648@uscc.net,SO-556F,SO-556
6059,2009-12-02,,3123888497@uscc.net,SO-556F,SO-556
6060,2009-12-02,,3123888652@uscc.net,SO-556F,SO-556
6061,2009-12-02,,3123888569@uscc.net,SO-556F,SO-556
6062,2009-12-02,,3123888649@uscc.net,SO-556F,SO-556
6063,2009-12-02,,3123888996@uscc.net,SO-556F,SO-556
6064,2009-12-02,,3123888785@uscc.net,SO-556F,SO-556
6065,2009-12-02,,3123889413@uscc.net,SO-556F,SO-556
6066,2009-12-02,,3123889427@uscc.net,SO-556F,SO-556
6067,2009-12-02,,3123889368@uscc.net,SO-556F,SO-556
6068,2009-12-02,,3123889054@uscc.net,SO-556F,SO-556
6069,2009-12-02,,3123888961@uscc.net,SO-556F,SO-556
6070,2009-12-02,,3123889680@uscc.net,SO-556F,SO-556
6071,2009-12-02,,3123888794@uscc.net,SO-556F,SO-556
6072,2009-12-02,,3123888536@uscc.net,SO-556F,SO-556
6073,2009-12-02,,3123888614@uscc.net,SO-556F,SO-556
6074,2009-12-02,,3123889027@uscc.net,SO-556F,SO-556
6085,2009-12-02,,3123887371@uscc.net,SO-564D,SO-564
6086,2009-12-02,,3123887549@uscc.net,SO-564D,SO-564
6087,2009-12-02,,3123887832@uscc.net,SO-564D,SO-564
6088,2009-12-02,,3123887528@uscc.net,SO-564D,SO-564
6089,2009-12-02,,3123887512@uscc.net,SO-564D,SO-564
6090,2009-12-02,,3123887507@uscc.net,SO-564D,SO-564
6091,2009-12-02,,3125464671@uscc.net,SO-564D,SO-564
6092,2009-12-02,,3123887372@uscc.net,SO-564D,SO-564
6093,2009-12-02,,3123887491@uscc.net,SO-564D,SO-564
6094,2009-12-02,,3123887829@uscc.net,SO-564D,SO-564
6095,2009-12-02,,3123887139@uscc.net,SO-564D,SO-564
6096,2009-12-02,,3123888750@uscc.net,SO-564D,SO-564
6097,2009-12-02,,3123887361@uscc.net,SO-564D,SO-564
6098,2009-12-02,,3123887180@uscc.net,SO-564D,SO-564
6099,2009-12-02,,3123887369@uscc.net,SO-564D,SO-564
6100,2009-12-02,,3123887168@uscc.net,SO-564D,SO-564
6101,2009-12-02,,3123887538@uscc.net,SO-564D,SO-564
6102,2009-12-02,,3123887623@uscc.net,SO-564D,SO-564
6103,2009-12-02,,3123887689@uscc.net,SO-564D,SO-564
6104,2009-12-02,,3125467252@uscc.net,SO-564D,SO-564
6105,2009-12-02,,3123887683@uscc.net,SO-564D,SO-564
6107,2009-12-02,,3123887583@uscc.net,SO-564D,SO-564
6108,2009-12-02,,3123889067@uscc.net,SO-564D,SO-564
6109,2009-12-02,,3123887792@uscc.net,SO-564D,SO-564, Box 3
6110,2009-12-02,,3123889065@uscc.net,SO-564D,SO-564, Box 3
6111,2009-12-02,,3123887783@uscc.net,SO-564D,SO-564, Box 3
6112,2009-12-02,,3123887814@uscc.net,SO-564D,SO-564, Box 3
6114,2009-12-02,,3123887019@uscc.net,SO-564D,SO-564, Box 3
6116,2009-12-02,,3123887353@uscc.net,SO-564D,SO-564, Box 3
6118,2009-12-02,,3123887830@uscc.net,SO-564D,SO-564, Box 3
6119,2009-12-02,,3123887844@uscc.net,SO-564D,SO-564, Box 3
6120,2009-12-02,,3123887244@uscc.net,SO-564D,SO-564, Box 3
6121,2009-12-02,,3123887786@uscc.net,SO-564D,SO-564, Box 4
6122,2009-12-02,,3123887032@uscc.net,SO-564D,SO-564, Box 4
6123,2009-12-02,,3123887860@uscc.net,SO-564D,SO-564, Box 4
6124,2009-12-02,,3123889425@uscc.net,SO-564D,SO-564, Box 4
6125,2009-12-02,,3123887904@uscc.net,SO-564D,SO-564, Box 4
6126,2009-12-02,,3123887051@uscc.net,SO-564D,SO-564, Box 4
